275,1025,1978,PEER,0,3,NULL
276,1025,1978,TADR,0,1,NULL
277,1026,1978,DIOR,0,2,NULL
278,1026,1978,SYAU,0,1,NULL
279,1026,1978,SYFL,0,1,NULL
280,1026,1978,NEAL,0,9,NULL
281,1026,1978,NELE,0,1,NULL
282,1026,1978,NEST,0,1,NULL
283,1026,1978,PELE,0,1,NULL
284,1026,1978,PEMA,0,1,NULL
285,1027,1978,NEAL,0,4,NULL
286,1027,1978,NELE,0,3,NULL
287,1027,1978,PEER,0,1,NULL
288,1027,1978,PELE,0,1,NULL
289,1028,1978,CHBA,0,1,NULL
290,1028,1978,CHIN,0,5,NULL
291,1028,1978,DIME,0,4,NULL
292,1028,1978,AMHA,0,1,NULL
293,1029,1980,MYGA,0,33,NULL
294,1029,1980,MILO,0,5,NULL
295,1029,1980,MIMO,0,19,NULL
296,1029,1980,PEMA,0,86,NULL
297,1029,1980,TAMI,0,107,NULL
298,1030,1980,MYGA,0,57,NULL
299,1030,1980,MILO,0,17,NULL
300,1030,1980,MIMO,0,7,NULL
301,1030,1980,PEMA,0,76,NULL
302,1030,1980,TAMI,0,138,NULL
303,1031,1980,MYGA,0,140,NULL
304,1031,1980,MILO,0,5,NULL
305,1031,1980,MIMO,0,7,NULL
306,1031,1980,PEMA,0,90,NULL
307,1031,1980,TAMI,0,59,NULL
308,1032,1980,MYGA,0,126,NULL
309,1032,1980,MILO,0,10,NULL
310,1032,1980,MIMO,0,5,NULL
311,1032,1980,PEMA,0,78,NULL
312,1032,1980,TAMI,0,95,NULL
313,1033,1980,MYGA,0,121,NULL
314,1033,1980,MILO,0,7,NULL
315,1033,1980,MIMO,0,10,NULL
316,1033,1980,PEMA,0,119,NULL
317,1033,1980,TAMI,0,57,NULL
318,1034,1975,THTA,1,NULL,NULL
319,1034,1975,MIRI,1,NULL,NULL
320,1034,1975,MYGA,0,12,NULL
321,1034,1975,PEMA,0,26,NULL
322,1034,1975,MUFR,1,NULL,NULL
323,1034,1975,GLSA,1,NULL,NULL
